X,Y,gid,Estado de Conservação,Tipo de Abrigo,Abrigo com Publicidade?,Tem Bolsa?,Operadora,Carreira,Código de Rua,Nome da Rua,Freguesia,Observações,Data da Observação
-9.29601366562571,38.7068638346265,397,Bom,Fechado dos Lados,Sim,Não,LT,158,637,Avenida dos Fundadores,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29614835097446,38.7069531133515,396,Bom,Fechado dos Lados,Sim,Não,LT,158,637,Avenida dos Fundadores,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29892561996971,38.7036367964567,395,Bom,Fechado dos Lados,Sim,Não,LT,158,637,Avenida dos Fundadores,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29410895873106,38.6948613946309,964,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,614,Praceta Dionísio Matias,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29410895873106,38.6948613946309,569,Bom,Fechado dos Lados,Sim,Não,LT,116,614,Praceta Dionísio Matias,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.24410131102937,38.7090305943703,854,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,457,Rua Francisco José Victorino,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24454355052287,38.7090807984656,853,Bom,Fechado dos Lados,Não,Não,COMBUS,n/a,457,Rua Francisco José Victorino,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24277862821741,38.7096390235759,346,Bom,Fechado dos Lados,Sim,Não,Vimeca,"02,11",457,Rua Francisco José Victorino,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24454355052287,38.7090807984656,345,Bom,Fechado dos Lados,Sim,Não,Vimeca,"02,11,13",457,Rua Francisco José Victorino,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24410131102937,38.7090305943703,344,Bom,Fechado dos Lados,Sim,Não,Vimeca,"02,11",457,Rua Francisco José Victorino,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24327844861052,38.709457545009,343,Bom,Fechado dos Lados,Sim,Não,Vimeca,02,457,Rua Francisco José Victorino,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23990778196811,38.7148765437355,356,Razoável,Sem Abrigo,Não,Não,COMBUS,n/a,1271,Rua Rodrigues Lobo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24011542976003,38.7150185227713,355,Razoável,Sem Abrigo,Não,Não,COMBUS,n/a,1271,Rua Rodrigues Lobo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24000769673563,38.7027026827584,469,Bom,Fechado dos Lados,Sim,Não,Vimeca,01,1288,Rua Rodrigo Albuquerque e Melo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24016590353461,38.7024958961956,462,Bom,Sem Abrigo,Não,Não,Vimeca,01,1288,Rua Rodrigo Albuquerque e Melo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24042605827073,38.7052917181237,486,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,11,13",1289,Rua Castro Soromenho,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24026947623587,38.705380576992,485,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,11",1289,Rua Castro Soromenho,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25137238051942,38.7033221040149,481,Bom,Sem Abrigo,Não,Não,Carris,776,367,Estrada da Costa,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25259361842675,38.7051181089863,459,Bom,Fechado dos Lados,Sim,Sim,Carris,776,367,Estrada da Costa,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23757408148889,38.6992029079317,897,Bom,Fechado dos Lados,Não,Não,Carris,776,369,Rua Direita do Dafundo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23757408148889,38.6992029079317,896,Bom,Fechado dos Lados,Não,Não,COMBUS,n/a,369,Rua Direita do Dafundo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23740381662212,38.6992535188087,895,Bom,Fechado dos Lados,Não,Não,Carris,776,369,Rua Direita do Dafundo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23740381662212,38.6992535188087,894,Bom,Fechado dos Lados,Não,Não,COMBUS,n/a,369,Rua Direita do Dafundo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24040273328986,38.7001272930445,493,Bom,Fechado dos Lados,Não,Não,Carris,776,369,Rua Direita do Dafundo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23757408148889,38.6992029079317,467,Bom,Fechado dos Lados,Não,Não,Vimeca,"01,06",369,Rua Direita do Dafundo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23740381662212,38.6992535188087,466,Bom,Fechado dos Lados,Não,Não,Vimeca,"01,06",369,Rua Direita do Dafundo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23975389004573,38.6999812933732,465,Bom,Sem Abrigo,Não,Não,Vimeca,"01,06",369,Rua Direita do Dafundo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24708234856461,38.7003640765406,471,Bom,Sem Abrigo,Não,Não,Carris,776,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24961643168787,38.7010667485412,908,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24974680551014,38.701008844223,907,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24974680551014,38.701008844223,906,Bom,Fechado dos Lados,Sim,Não,Carris,776,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24456313252667,38.7007374649582,905,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24440067445443,38.7006610913057,904,Bom,Fechado dos Lados,Sim,Não,Vimeca,06,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24440067445443,38.7006610913057,903,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24645906942362,38.7002341151549,902,Bom,Sem Abrigo,Não,Não,Vimeca,06,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24645906942362,38.7002341151549,901,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24705987930076,38.7003605973956,899,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24065140447112,38.7002413191845,893,Bom,Sem Abrigo,Não,Não,Vimeca,06,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24944329947182,38.7010139943192,484,Bom,Sem Abrigo,Não,Não,Carris,776,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24961643168787,38.7010667485412,483,Bom,Sem Abrigo,Não,Não,Vimeca,06,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24974680551014,38.701008844223,482,Bom,Fechado dos Lados,Sim,Não,SCoTTURB,06,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25136796938146,38.7019171042013,479,Bom,Sem Abrigo,Não,Não,Carris,776,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25150145116998,38.7019849175891,478,Bom,Fechado dos Lados,Sim,Não,Carris,776,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24440067445443,38.7006610913057,477,Bom,Fechado dos Lados,Sim,Não,Carris,776,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24456313252667,38.7007374649582,476,Bom,Sem Abrigo,Não,Não,Vimeca,06,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24471125801223,38.7007419119112,475,Bom,Sem Abrigo,Não,Não,Carris,776,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24646370823621,38.7002394452687,474,Bom,Sem Abrigo,Não,Não,Carris,776,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24705987930076,38.7003605973956,472,Bom,Sem Abrigo,Não,Não,Vimeca,06,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24065140447112,38.7002413191845,464,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24062917928664,38.7002387372739,463,Bom,Sem Abrigo,Não,Não,Carris,776,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24151143316402,38.7002991069986,461,Razoável,Sem Abrigo,Não,Não,COMBUS,n/a,386,Rua Sacadura Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22771275664114,38.6994509364523,996,Bom,Fechado dos Lados,Sim,Sim,n/a,n/a,103,Rua Damião de Góis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Paragem sem placas de operadora,2012/07
-9.22834648708601,38.6995500336171,652,Bom,Sem Abrigo,Não,Não,Vimeca,06,103,Rua Damião de Góis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22775623360114,38.6995205204644,144,Bom,Fechado dos Lados,Sim,Sim,Carris,776,103,Rua Damião de Góis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22757514022367,38.6990799300163,81,Bom,Fechado dos Lados,Sim,Sim,LT,114,103,Rua Damião de Góis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22759596049856,38.699156301901,80,Bom,Fechado dos Lados,Sim,Sim,Vimeca,02,103,Rua Damião de Góis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22761529493903,38.6992332281605,79,Bom,Fechado dos Lados,Sim,Sim,Vimeca,01,103,Rua Damião de Góis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22767397689156,38.6993803175873,55,Bom,Fechado dos Lados,Sim,Sim,Vimeca,n/a,103,Rua Damião de Góis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Placa sem identificação de carreiras,2012/07
-9.2276353176435,38.6993100578943,9,Bom,Fechado dos Lados,Sim,Sim,Vimeca,06,103,Rua Damião de Góis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22847846943646,38.6995061901159,8,Bom,Sem Abrigo,Não,Não,Carris,"776,15E",103,Rua Damião de Góis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22834648708601,38.6995500336171,7,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,103,Rua Damião de Góis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22859268761623,38.6993980166644,6,Bom,Sem Abrigo,Não,Não,Vimeca,06,103,Rua Damião de Góis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22873117394752,38.6993510492721,5,Bom,Sem Abrigo,Não,Não,Carris,"776,15E",103,Rua Damião de Góis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.28304364822321,38.7427395838509,143,Bom,Sem Abrigo,Não,Não,LT,"117,171",241,Estrada das Fontainhas,Barcarena,n/a,2012/07
-9.28308455318864,38.7426079384502,142,Bom,Sem Abrigo,Não,Não,LT,"117,171",241,Estrada das Fontainhas,Barcarena,n/a,2012/07
-9.28439789102874,38.7412584393548,140,Bom,Sem Abrigo,Não,Não,LT,"117,171",241,Estrada das Fontainhas,Barcarena,n/a,2012/07
-9.28431454957219,38.7413328535611,139,Bom,Sem Abrigo,Não,Não,LT,"117,171",241,Estrada das Fontainhas,Barcarena,n/a,2012/07
-9.28532227539747,38.7277307491872,772,Bom,Sem Abrigo,Não,Não,LT,119,244,Rua Gil Vicente,Barcarena,n/a,2012/07
-9.2811879985797,38.7501467916367,124,Bom,Fechado dos Lados,Não,Não,LT,117,252,Avenida Infante Dom Henrique,Barcarena,n/a,2012/07
-9.28147086829019,38.7500254708116,123,Bom,Fechado dos Lados,Não,Não,LT,117,252,Avenida Infante Dom Henrique,Barcarena,n/a,2012/07
-9.28305319437112,38.7484039227704,117,Bom,Fechado dos Lados,Sim,Não,LT,117,252,Avenida Infante Dom Henrique,Barcarena,n/a,2012/07
-9.28342176235523,38.7481615907408,116,Bom,Fechado dos Lados,Sim,Não,Carris,"117,171",252,Avenida Infante Dom Henrique,Barcarena,n/a,2012/07
-9.22951967656097,38.7077333872566,4,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,129,Rua Marcos Portugal,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.27628313386066,38.7266303770024,771,Bom,Fechado dos Lados,Não,Não,LT,117,256,Rua Joaquim Sabino de Sousa,Barcarena,n/a,2012/07
-9.27688276562324,38.7290358041039,769,Bom,Fechado dos Lados,Não,Não,LT,117,256,Rua Joaquim Sabino de Sousa,Barcarena,n/a,2012/07
-9.27681768300151,38.7291010266467,768,Bom,Sem Abrigo,Não,Não,LT,117,256,Rua Joaquim Sabino de Sousa,Barcarena,n/a,2012/07
-9.28129118033779,38.745996359658,106,Bom,Sem Abrigo,Não,Não,LT,101,261,Rua da Juventude,Barcarena,n/a,2012/07
-9.2806253826964,38.7459864139755,105,Bom,Fechado dos Lados,Sim,Não,LT,171,261,Rua da Juventude,Barcarena,n/a,2012/07
-9.28055813247181,38.7460894022383,104,Bom,Fechado dos Lados,Sim,Não,LT,171,261,Rua da Juventude,Barcarena,n/a,2012/07
-9.29796193365825,38.7323403756241,752,Bom,,Não,Não,LT,"106,119",262,Estrada de Leceia,Porto Salvo,n/a,2012/07
-9.28453304752037,38.7284813065922,781,Bom,Sem Abrigo,Não,Não,LT,"106,117",262,Estrada de Leceia,Barcarena,n/a,2012/07
-9.28845649554509,38.7305762657033,778,Bom,Sem Abrigo,Não,Não,LT,"106,119",262,Estrada de Leceia,Barcarena,n/a,2012/07
-9.28844206712876,38.7306728814949,777,Bom,Fechado dos Lados,Não,Não,LT,"106,119",262,Estrada de Leceia,Barcarena,n/a,2012/07
-9.29203103257687,38.7314616555701,776,Bom,Sem Abrigo,Não,Não,LT,"106,119",262,Estrada de Leceia,Barcarena,n/a,2012/07
-9.29192431675071,38.731518831892,775,Bom,Fechado dos Lados,Sim,Não,LT,"106,119",262,Estrada de Leceia,Barcarena,n/a,2012/07
-9.29803579182505,38.7322579761916,751,Bom,Sem Abrigo,Não,Não,LT,"106,,112,119",262,Estrada de Leceia,Porto Salvo,n/a,2012/07
-9.28493168275305,38.726752210499,783,Bom,Sem Abrigo,Não,Não,LT,119,274,Rua do Moinho,Barcarena,n/a,2012/07
-9.27115057261142,38.7403485836693,740,Bom,Sem Abrigo,Não,Não,LT,"101,171",950,Estrada das Palmeiras,Barcarena,n/a,2012/07
-9.26955965524219,38.7378860254151,734,Bom,Sem Abrigo,Não,Não,Vimeca,"02,02,12,13",950,Estrada das Palmeiras,Barcarena,n/a,2012/07
-9.27139021893665,38.7405197397252,732,Bom,Sem Abrigo,Não,Não,LT,"101,102,106,171",950,Estrada das Palmeiras,Barcarena,n/a,2012/07
-9.27115057261142,38.7403485836693,156,Bom,Sem Abrigo,Não,Não,Vimeca,"02,06,13",950,Estrada das Palmeiras,Barcarena,n/a,2012/07
-9.26955965524219,38.7378860254151,151,Bom,Sem Abrigo,Não,Não,LT,102,950,Estrada das Palmeiras,Barcarena,n/a,2012/07
-9.27139021893665,38.7405197397252,147,Bom,Sem Abrigo,Não,Não,Vimeca,"02,06,12,13",950,Estrada das Palmeiras,Barcarena,n/a,2012/07
-9.29356513304695,38.701416643399,382,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,67,Rua Alfredo Lopes Vilaverde,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29230977869728,38.7023796900107,417,Razoável,Sem Abrigo,Não,Não,COMBUS,n/a,609,Rua Conde de Rio Maior,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29246771761007,38.7024077597198,416,Razoável,Sem Abrigo,Não,Não,COMBUS,n/a,609,Rua Conde de Rio Maior,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.28989540082765,38.7041477837955,413,Bom,Fechado dos Lados,Não,Não,LT,"115,158",609,Rua Conde de Rio Maior,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29148016026813,38.7042495972399,3,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,609,Rua Conde de Rio Maior,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29110067609236,38.7041758935754,2,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,609,Rua Conde de Rio Maior,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.293634155527,38.6947104173152,1011,Bom,Fechado dos Lados,Sim,Não,LT,116,611,Rua Costa Pinto,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29590856063066,38.6943626069475,956,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,611,Rua Costa Pinto,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29363350824044,38.6947120059171,955,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,611,Rua Costa Pinto,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29562176227497,38.6942903114423,931,Bom,Fechado dos Lados,Sim,Sim,COMBUS,n/a,611,Rua Costa Pinto,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Placa pouco legível,2012/07
-9.29590932561239,38.6943628972549,555,Bom,Sem Abrigo,Não,Não,LT,116,611,Rua Costa Pinto,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30117406886416,38.6935845238371,536,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,611,Rua Costa Pinto,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29562176227497,38.6942903114423,525,Bom,Fechado dos Lados,Sim,Sim,LT,116,611,Rua Costa Pinto,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29674535210502,38.6982934238496,1018,Bom,Sem Abrigo,Não,Não,LT,119,620,Avenida Elvira Velez,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29537610669861,38.6999058816022,877,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,620,Avenida Elvira Velez,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.2955316560822,38.699914424016,876,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,620,Avenida Elvira Velez,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29537610669861,38.6999058816022,402,Bom,Fechado dos Lados,Sim,Não,LT,"115,158",620,Avenida Elvira Velez,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.2955316560822,38.699914424016,401,Bom,Fechado dos Lados,Não,Não,LT,"115,158",620,Avenida Elvira Velez,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29906604287667,38.6922010644113,959,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,622,Avenida Engenheiro Bonneville Franco,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.2991354258004,38.6919579721908,958,Bom,Fechado dos Lados,Sim,Sim,COMBUS,n/a,622,Avenida Engenheiro Bonneville Franco,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30139362989075,38.6909153864927,936,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,622,Avenida Engenheiro Bonneville Franco,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30154183279529,38.6910316378383,935,Bom,Sem Abrigo,Não,Não,LT,116,622,Avenida Engenheiro Bonneville Franco,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.2991354258004,38.6919579721908,547,Bom,Fechado dos Lados,Sim,Sim,LT,116,622,Avenida Engenheiro Bonneville Franco,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29906604287667,38.6922010644113,546,Bom,Sem Abrigo,Não,Não,LT,116,622,Avenida Engenheiro Bonneville Franco,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30139362989075,38.6909153864927,545,Bom,Fechado dos Lados,Sim,Não,LT,116,622,Avenida Engenheiro Bonneville Franco,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30154183279529,38.6910316378383,544,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,622,Avenida Engenheiro Bonneville Franco,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.2904387569207,38.7037643182439,883,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,645,Rua Instituto Conde de Agrolongo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29054037687625,38.7037601903852,882,Bom,Aberto dos Lados,Não,Não,COMBUS,n/a,645,Rua Instituto Conde de Agrolongo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Placa pouco legível,2012/07
-9.29059764555231,38.7022855859497,881,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,645,Rua Instituto Conde de Agrolongo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29079680736112,38.7022111012793,880,Bom,Fechado dos Lados,Não,Não,COMBUS,n/a,645,Rua Instituto Conde de Agrolongo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29054037687625,38.7037601903852,418,Bom,Aberto dos Lados,Não,Não,LT,"115,158",645,Rua Instituto Conde de Agrolongo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29059764555231,38.7022855859497,415,Bom,Sem Abrigo,Não,Não,LT,"115,158",645,Rua Instituto Conde de Agrolongo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29079680736112,38.7022111012793,414,Bom,Fechado dos Lados,Não,Não,LT,"115,158",645,Rua Instituto Conde de Agrolongo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.28823499999108,38.7047921339578,442,Bom,Fechado dos Lados,Sim,Sim,LT,"115,158",610,Avenida Conde de São Januário,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.2909038550786,38.7003094836501,412,Bom,Fechado dos Lados,Não,Não,LT,"115,158",610,Avenida Conde de São Januário,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.28806077395241,38.7048951929459,411,Bom,Aberto dos Lados,Não,Não,LT,"115,158",610,Avenida Conde de São Januário,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29781110852206,38.6946094907003,1007,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,666,Rua Lino de Assunção,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29788371249984,38.6945037607118,963,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,666,Rua Lino de Assunção,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29420074386451,38.6967795907045,1,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,666,Rua Lino de Assunção,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.28080554197522,38.6995270875269,422,Bom,Fechado dos Lados,Não,Não,n/a,n/a,1566,Avenida Salvador Allende,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Paragem sem placas de operadora,2012/07
-9.29238460884127,38.6973253089683,987,Bom,Fechado dos Lados,Sim,Não,LT,116,1569,Avenida Senhor Jesus dos Navegantes,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29238460884127,38.6973253089683,962,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,1569,Avenida Senhor Jesus dos Navegantes,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29280108383332,38.6976680572834,930,Bom,Fechado dos Lados,Sim,Sim,COMBUS,n/a,1569,Avenida Senhor Jesus dos Navegantes,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29280108383332,38.6976680572834,524,Bom,Fechado dos Lados,Sim,Sim,LT,116,1569,Avenida Senhor Jesus dos Navegantes,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29626130817195,38.6961082138318,550,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,1584,Avenida Voluntários da República,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.28944439096215,38.7101354709968,1005,Bom,Sem Abrigo,Não,Não,LT,158,1578,Rua Manuel Viegas Guerreiro,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.28876314128993,38.7090140963456,306,Bom,Sem Abrigo,Não,Não,LT,158,1578,Rua Manuel Viegas Guerreiro,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.28593085037729,38.7097198949396,302,Bom,Sem Abrigo,Não,Não,LT,158,1585,Avenida António Sena da Silva,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29624283557702,38.7086337487287,289,Bom,Fechado dos Lados,Sim,Sim,LT,"119,125,129,184",1596,Rua Shegundo Galarza,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
