OBJECTID,ACTIVETRANSPORTID,STATUS,CATEGORY,SUBCATEGORY,FEATURE_TYPE,SURFACE_MATERIAL,ROUTE_NAME_1,ROUTE_NAME_2,ROUTE_NAME_PROPOSED,WIDTH_M,GRADE,RAILING,CURBCUT,STREET,ROADSEGMENTID,ROADSEGMENT_SIDE,WARD,OWNERSHIP,MAINTAINED_BY,INSTALLATION_YEAR,LAST_INSPECTION_YEAR,SURFACE_CONDITION,WAYFINDING,WINTER_MAINTAINED_BY,SIDEWALKER_PROGRAM,UPGRADE_YEAR,FACILITY_TYPE,Shape__Length
49611,98757,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,RESURRECTION DR,20602,LEFT,7,KITCHENER,OPERATIONS (PARKS),2013,,UNKNOWN,X,NOT WINTER MAINTAINED,N,,AAA,11.4616619287331
49613,61498,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,3,UNKNOWN,N,N,WESTMOUNT RD E,9196,LEFT,6,HYDRO,OPERATIONS (PARKS),2018,2019,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,46.1821815284581
49615,61503,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,2,UNKNOWN,U,N,LAURENTIAN DR,6527,RIGHT,6,HYDRO,OPERATIONS (PARKS),2016,2018,FAIR,X,NOT WINTER MAINTAINED,N,,AAA,24.0160947733628
49616,62333,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,LAURENTIAN TRAIL (FUTURE),3.5,UNKNOWN,N,N,LAURENTIAN DR,6527,RIGHT,6,HYDRO,OPERATIONS (PARKS),999,2019,GOOD,X,OPERATIONS (PARKS),N,,AAA,14.2395310154339
49617,46928,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,TAR AND CHIP,,,DOMINIC CARDILLO TRAIL (EXTENSION)(FUTURE),2.5,UNKNOWN,U,N,ONEIDA PL,22191,LEFT,2,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,106.493490418091
49618,47753,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,DOMINIC CARDILLO TRAIL (EXTENSION)(FUTURE),2.8,UNKNOWN,U,N,ONEIDA PL,22191,LEFT,2,KITCHENER,OPERATIONS (PARKS),999,2019,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,33.3008312833021
49619,5682,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,2.5,UNKNOWN,U,N,ONEIDA PL,22191,LEFT,2,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,AAA,17.3366764056508
49620,5069,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,2.5,UNKNOWN,U,N,ONEIDA PL,22191,LEFT,2,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,AAA,13.643712141208
49621,46934,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,DOMINIC CARDILLO TRAIL (EXTENSION)(FUTURE),3,UNKNOWN,U,N,GRAND RIVER BLVD,22216,LEFT,2,KITCHENER,OPERATIONS (PARKS),999,2018,FAIR,X,NOT WINTER MAINTAINED,N,,AAA,54.1182046177018
49622,51292,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,DOMINIC CARDILLO TRAIL (EXTENSION)(FUTURE),3,UNKNOWN,U,N,GRAND RIVER BLVD,22216,LEFT,2,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,AAA,27.92220386475
49623,46649,ACTIVE,PATHWAYS,MINOR TRAIL,SURFACE,NATURAL,,,,1,UNKNOWN,U,N,UNION ST,10593,LEFT,10,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,49.7222361082772
49624,46650,ACTIVE,PATHWAYS,MINOR TRAIL,SURFACE,NATURAL,,,,3,UNKNOWN,U,N,C_PKY STR ONRAMP,12595,RIGHT,10,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,48.1228863127776
49625,88221,ACTIVE,PATHWAYS,MINOR TRAIL,SURFACE,NATURAL,,,,1,UNKNOWN,U,N,UNION ST,10593,LEFT,10,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,94.9285596403272
49626,46652,ACTIVE,PATHWAYS,MINOR TRAIL,SURFACE,NATURAL,,,,1.5,UNKNOWN,U,N,MAPLEWOOD PL,10598,LEFT,10,KITCHENER,OPERATIONS (PARKS),999,2018,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,220.285677220065
49627,46654,ACTIVE,PATHWAYS,MINOR TRAIL,SURFACE,NATURAL,,,,0.5,UNKNOWN,U,N,UNION ST,10593,LEFT,10,PRIVATE,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,129.546558967283
49628,5416,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,2,UNKNOWN,U,N,ROSSFORD CRES,1311,RIGHT,8,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,215.258884223863
49629,46655,ACTIVE,PATHWAYS,MINOR TRAIL,SURFACE,NATURAL,,,,1,UNKNOWN,U,N,UNION ST,10593,LEFT,10,KITCHENER,OPERATIONS (PARKS),999,2018,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,69.4761858390007
49630,47735,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,TRANS-CANADA TRAIL,3,UNKNOWN,U,N,LENNOX LEWIS WAY,10750,RIGHT,3,KITCHENER,OPERATIONS (PARKS),2013,2019,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,296.472567383332
49631,5720,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,EASTFOREST TRAIL,20802,RIGHT,7,KITCHENER,OPERATIONS (PARKS),999,2019,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,44.7239411904853
49632,5722,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,TAR AND CHIP,,,,3,UNKNOWN,U,N,EASTFOREST TRAIL,20802,RIGHT,7,KITCHENER,OPERATIONS (PARKS),999,2019,POOR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,38.5479354969876
49633,5020,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,GRAVEL,WALTER BEAN GRAND RIVER TRAIL,,,2.5,UNKNOWN,U,N,RIVERBEND DR,604228,RIGHT,1,PROVINCE,OPERATIONS (PARKS),2001,2017,POOR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,518.629814191897
49634,6499,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,SANDROCK TRAIL (FUTURE),2.5,UNKNOWN,U,N,CAMROSE CRT,20711,LEFT,8,KITCHENER,OPERATIONS (PARKS),2015,2018,GOOD,X,NOT WINTER MAINTAINED,N,,SUPPORTING,15.561432354611
49635,5268,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,CLAYCROFT CRES,21175,LEFT,7,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,AAA,25.2004715843939
49639,46522,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,COUNTRY HILL DR,9358,RIGHT,6,KITCHENER,OPERATIONS (PARKS),999,2018,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,15.7797767057867
49640,59711,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,3,UNKNOWN,U,N,STOKE DR,20796,RIGHT,7,KITCHENER,OPERATIONS (PARKS),999,2018,GOOD,X,NOT WINTER MAINTAINED,N,,SUPPORTING,104.834612962107
49641,46799,ACTIVE,PATHWAYS,MUT,BOARDWALK,WOOD,,,HENRY STURM GREENWAY TRAIL NORTH (FUTURE),2,UNKNOWN,U,N,STOKE DR,5519,RIGHT,7,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,AAA,12.9721885478921
49642,46800,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,HENRY STURM GREENWAY TRAIL NORTH (FUTURE),2,UNKNOWN,U,N,STOKE DR,5519,RIGHT,7,KITCHENER,OPERATIONS (PARKS),999,2018,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,19.8988586376801
49643,7803,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,3,UNKNOWN,U,N,LYNNHAVEN CRT,20635,RIGHT,8,KITCHENER,OPERATIONS (PARKS),2015,2019,GOOD,X,NOT WINTER MAINTAINED,N,,SUPPORTING,3.36646022089468
49645,5696,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,PARKLAND CRES,9528,RIGHT,7,WRDSB,WRDSB,999,2019,UNKNOWN,X,WRDSB,N,,AAA,124.932307337786
49646,5257,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,3,UNKNOWN,U,N,PARKLAND CRES,9528,RIGHT,7,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,22.1138311230803
49647,91423,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,DRIFTWOOD DR,21748,RIGHT,7,KITCHENER,OPERATIONS (PARKS),999,2019,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,216.92261983007
49648,6457,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,3.5,UNKNOWN,U,N,TIMBERLANE CRES,5459,RIGHT,7,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,146.553204690509
49652,46937,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,2.5,UNKNOWN,U,N,WYANDOTTE CRT,22374,LEFT,2,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,AAA,45.0261459290541
49653,5644,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,2.5,UNKNOWN,U,N,GRAND RIVER BLVD,22216,LEFT,2,KITCHENER,OPERATIONS (PARKS),999,2019,POOR,X,NOT WINTER MAINTAINED,N,,AAA,50.344444198502
49654,46939,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,2.5,UNKNOWN,U,N,CHEROKEE CRT,22369,LEFT,2,KITCHENER,OPERATIONS (PARKS),999,2018,POOR,X,NOT WINTER MAINTAINED,N,,AAA,16.6368231191038
49655,5632,ACTIVE,PATHWAYS,MUT,SURFACE,CONCRETE,,,,2.5,UNKNOWN,U,N,CHEROKEE CRT,22369,LEFT,2,KITCHENER,OPERATIONS (PARKS),999,2019,POOR,X,NOT WINTER MAINTAINED,N,,AAA,16.2526347010307
49656,45394,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,STRASBURG RD,9348,RIGHT,6,KITCHENER,OPERATIONS (PARKS),999,2019,POOR,X,NOT WINTER MAINTAINED,N,,AAA,122.224695554666
49657,5115,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,2,UNKNOWN,U,N,PETER ST,6715,RIGHT,9,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,AAA,57.8441632951444
49659,47565,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,1.75,UNKNOWN,U,N,CHARNWOOD CRT,20828,RIGHT,7,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,53.2651883004107
49660,47796,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,WATERLOO SPURLINE TRAIL,,AAA NETWORK,3,UNKNOWN,U,N,WATERLOO ST,8814,RIGHT,10,REGION,REGION,2015,2019,GOOD,X,REGION,N,,AAA,235.325314218428
49661,44962,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,WATERLOO SPURLINE TRAIL,,AAA NETWORK,3,UNKNOWN,U,N,LOUISA ST,11097,LEFT,10,REGION,REGION,2015,2019,GOOD,X,REGION,N,,AAA,48.4931745062213
49662,44963,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,WATERLOO SPURLINE TRAIL,,AAA NETWORK,3,UNKNOWN,U,N,,50028,LEFT,10,REGION,REGION,2015,2019,GOOD,X,REGION,N,,AAA,109.202295018944
49663,91427,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,2,UNKNOWN,U,N,DOON CREEK ST,601564,LEFT,4,KITCHENER,OPERATIONS (PARKS),2010,2019,POOR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,200.205065590862
49664,44967,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,2,UNKNOWN,U,N,DOON CREEK ST,601564,LEFT,4,KITCHENER,OPERATIONS (PARKS),2010,2019,POOR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,16.244962186788
49665,91428,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,4.2,UNKNOWN,U,N,FOREST CREEK DR,601576,RIGHT,4,KITCHENER,OPERATIONS (PARKS),2010,2019,POOR,X,NOT WINTER MAINTAINED,N,,AAA,219.949713234416
49666,8428,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,2,UNKNOWN,U,N,STOKE DR,20796,RIGHT,7,KITCHENER,OPERATIONS (PARKS),999,2018,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,143.851446073482
49667,60734,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,FOREST HEIGHTS TRAIL (FUTURE),3.5,UNKNOWN,U,N,THORNCLIFFE ST,5401,RIGHT,7,PROVINCE,OPERATIONS (PARKS),999,2019,GOOD,X,NOT WINTER MAINTAINED,N,,SUPPORTING,76.9459521480896
49668,5708,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,2,UNKNOWN,U,N,GREENGABLE WAY,5557,LEFT,7,WCDSB,WCDSB,1999,2019,FAIR,X,WCDSB,N,,AAA,25.6652365426059
49669,5249,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,3,UNKNOWN,U,N,YELLOW BIRCH DR,21089,RIGHT,7,KITCHENER,OPERATIONS (PARKS),999,2018,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,83.1072629118082
49670,46916,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,DOON TRAIL (FUTURE),2,UNKNOWN,U,N,APPLE RIDGE DR,600234,LEFT,4,KITCHENER,OPERATIONS (PARKS),2005,2019,POOR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,56.0956969414755
49671,44875,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,DOON TRAIL (FUTURE),3,UNKNOWN,U,N,PINE VALLEY DR,600224,LEFT,4,KITCHENER,OPERATIONS (PARKS),2013,2019,GOOD,X,NOT WINTER MAINTAINED,N,,SUPPORTING,251.260307641301
49672,395855,ACTIVE,CYCLING,BICYCLE LANE,SURFACE,ASPHALT,,,,1.5,UNKNOWN,N,N,BRIDGE ST E,13090,RIGHT,1,REGION,OPERATIONS (ROADS),2015,2019,UNKNOWN,X,OPERATIONS (ROADS),N,,SUPPORTING,208.923929105822
49675,48772,ACTIVE,CYCLING,BICYCLE LANE,SURFACE,ASPHALT,,,,1.5,UNKNOWN,N,N,BRIDGE ST E,12566,LEFT,1,REGION,OPERATIONS (ROADS),2015,2019,UNKNOWN,X,OPERATIONS (ROADS),N,,SUPPORTING,383.760653766888
49676,47191,ACTIVE,PATHWAYS,BMUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,HURON RD,601095,LEFT,4,KITCHENER,OPERATIONS (PARKS),2015,2020,GOOD,X,OPERATIONS (PARKS),Y,,AAA,260.509012998998
49677,47864,ACTIVE,PATHWAYS,BMUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,HURON RD,540413,LEFT,4,KITCHENER,OPERATIONS (PARKS),2015,2020,GOOD,X,OPERATIONS (PARKS),Y,,AAA,269.687720233896
49680,44881,ACTIVE,CYCLING,BICYCLE LANE,SURFACE,ASPHALT,,,,1.5,UNKNOWN,N,N,IRA NEEDLES BLVD,601581,RIGHT,7,REGION,OPERATIONS (ROADS),2008,2019,GOOD,U,OPERATIONS (ROADS),N,,SUPPORTING,503.384005310442
49682,45204,ACTIVE,CYCLING,BICYCLE LANE,SURFACE,ASPHALT,,,,1.5,UNKNOWN,N,N,IRA NEEDLES BLVD,601581,LEFT,7,REGION,OPERATIONS (ROADS),2008,2019,GOOD,U,OPERATIONS (ROADS),N,,SUPPORTING,495.021967694505
49684,88212,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,4,UNKNOWN,U,N,MILL PARK DR,22066,LEFT,4,GRCA,OPERATIONS (PARKS),999,2019,POOR,X,OPERATIONS (PARKS),N,,AAA,128.597373552466
49686,62308,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,2.5,UNKNOWN,U,N,UNION ST,10593,LEFT,10,KITCHENER,OPERATIONS (PARKS),999,2019,GOOD,X,NOT WINTER MAINTAINED,N,,SUPPORTING,35.2738633720122
49687,62309,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,2,UNKNOWN,U,N,UNION ST,10593,LEFT,10,KITCHENER,OPERATIONS (PARKS),999,2018,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,44.9350081228137
49688,62310,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,2,UNKNOWN,U,N,UNION ST,10593,LEFT,10,KITCHENER,OPERATIONS (PARKS),999,2018,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,17.6128410040725
49689,56769,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,2.5,UNKNOWN,U,N,UNION ST,10593,LEFT,10,KITCHENER,OPERATIONS (PARKS),999,2019,GOOD,X,NOT WINTER MAINTAINED,N,,SUPPORTING,73.8739475142316
49690,87865,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,3,UNKNOWN,U,N,UNION ST,10593,LEFT,10,PRIVATE,OPERATIONS (PARKS),999,2019,UNKNOWN,X,NOT WINTER MAINTAINED,N,,SUPPORTING,18.8819982786155
49691,56771,ACTIVE,PATHWAYS,MINOR TRAIL,SURFACE,NATURAL,,,,1,UNKNOWN,U,N,UNION ST,10593,LEFT,10,PRIVATE,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,69.8596104650685
49692,56772,ACTIVE,PATHWAYS,MINOR TRAIL,SURFACE,NATURAL,,,,1,UNKNOWN,U,N,UNION ST,10593,LEFT,10,KITCHENER,OPERATIONS (PARKS),999,2018,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,36.0030137607346
49693,56773,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,2,UNKNOWN,U,N,UNION ST,10593,LEFT,10,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,77.3013698658247
49694,56774,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,3,UNKNOWN,U,N,UNION ST,10593,LEFT,10,KITCHENER,OPERATIONS (PARKS),999,2018,UNKNOWN,X,NOT WINTER MAINTAINED,N,,SUPPORTING,4.28896680459629
49695,8622,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,2.25,UNKNOWN,U,N,UNION ST,10593,LEFT,10,KITCHENER,OPERATIONS (PARKS),999,2018,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,31.9727645745583
49696,56776,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,2.25,UNKNOWN,U,N,UNION ST,10593,LEFT,10,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,28.7772348575401
49697,62312,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,STONEDUST,,,,3,UNKNOWN,U,N,UNION ST,10593,RIGHT,10,PRIVATE,OPERATIONS (PARKS),2014,2019,GOOD,X,NOT WINTER MAINTAINED,N,,SUPPORTING,44.1687144987511
49698,56819,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,KRUG ST,9885,RIGHT,1,KITCHENER,OPERATIONS (PARKS),999,2019,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,7.89747830732112
49699,56851,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,BURBANK RD,9924,LEFT,1,KITCHENER,OPERATIONS (PARKS),2013,2019,FAIR,X,NOT WINTER MAINTAINED,N,,SUPPORTING,4.56594955130962
49700,5711,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,GREENGABLE WAY,5557,LEFT,7,KITCHENER,OPERATIONS (PARKS),2002,2019,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,21.6342150103641
49701,55830,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,WALTER BEAN GRAND RIVER TRAIL,,,3,UNKNOWN,U,N,SIMS ESTATE DR,602228,RIGHT,2,KITCHENER,OPERATIONS (PARKS),2010,2019,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,90.4846656500374
49703,62302,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,WALTER BEAN GRAND RIVER TRAIL,,,3,UNKNOWN,U,N,MANITOULIN CRES,22269,LEFT,2,KITCHENER,OPERATIONS (PARKS),2011,2019,FAIR,X,NOT WINTER MAINTAINED,N,,AAA,34.594498956749
49704,55927,ACTIVE,PATHWAYS,MUT,SURFACE,CONCRETE,,,,1.5,UNKNOWN,U,N,MANITOULIN CRES,22269,LEFT,2,PRIVATE,OPERATIONS (PARKS),2011,2019,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,33.1018748818626
49705,55960,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,WALTER BEAN GRAND RIVER TRAIL,,,3,UNKNOWN,U,N,TINATAWA CRT,22215,RIGHT,2,KITCHENER,OPERATIONS (PARKS),2011,2019,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,104.906912082973
49707,87174,ACTIVE,PATHWAYS,MINOR TRAIL,SURFACE,NATURAL,,,,4,UNKNOWN,U,N,FALLING GREEN CRES,103651,RIGHT,5,KITCHENER,CEMETERY,2014,2019,UNKNOWN,X,NOT WINTER MAINTAINED,N,,SUPPORTING,90.4589783819908
49708,87176,ACTIVE,PATHWAYS,MUT,SURFACE,CONCRETE,,,,3,UNKNOWN,U,N,APPLE HILL CRES,103601,RIGHT,5,KITCHENER,CEMETERY,2009,,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,41.1697988285903
49709,87177,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,APPLE HILL CRES,103601,RIGHT,5,KITCHENER,CEMETERY,2009,,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,63.0921495996068
49710,87178,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,APPLE HILL CRES,103601,RIGHT,5,KITCHENER,CEMETERY,2009,,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,64.5361120656676
49711,87179,ACTIVE,PATHWAYS,MUT,SURFACE,CONCRETE,,,,3,UNKNOWN,U,N,APPLE HILL CRES,103601,RIGHT,5,KITCHENER,CEMETERY,2009,,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,8.90538415425729
49712,87180,ACTIVE,PATHWAYS,MUT,SURFACE,CONCRETE,,,,3,UNKNOWN,U,N,FALLING GREEN CRES,103651,RIGHT,5,KITCHENER,CEMETERY,2010,2019,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,34.9001326803804
49713,57510,ACTIVE,PATHWAYS,MAJOR TRAIL,SURFACE,GRAVEL,,,,3,UNKNOWN,U,N,STRASBURG RD,9595,LEFT,5,WRDSB,WRDSB,2006,2019,FAIR,X,WRDSB,N,,SUPPORTING,13.9845457181028
49714,87232,ACTIVE,PATHWAYS,BMUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,HURON RD,601711,LEFT,5,KITCHENER,OPERATIONS (PARKS),2012,2020,GOOD,X,OPERATIONS (PARKS),Y,,AAA,81.7792730634822
49715,79415,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,4,UNKNOWN,U,N,MILL PARK DR,22066,LEFT,4,KITCHENER,OPERATIONS (PARKS),999,2018,POOR,X,NOT WINTER MAINTAINED,N,,AAA,126.600511255338
49716,79425,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,4,UNKNOWN,U,N,MILL PARK DR,22066,LEFT,4,KITCHENER,OPERATIONS (PARKS),999,2019,POOR,X,NOT WINTER MAINTAINED,N,,AAA,212.594874879718
49718,87117,ACTIVE,PATHWAYS,MINOR TRAIL,SURFACE,NATURAL,,,,4,UNKNOWN,U,N,FALLING GREEN CRES,103651,RIGHT,5,KITCHENER,CEMETERY,2003,2019,UNKNOWN,X,NOT WINTER MAINTAINED,N,,SUPPORTING,99.2739925306495
49719,87118,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,4,UNKNOWN,U,N,FALLING GREEN CRES,103651,RIGHT,5,KITCHENER,CEMETERY,2014,2019,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,34.9800313216352
49720,87119,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,4,UNKNOWN,U,N,FALLING GREEN CRES,103651,RIGHT,5,KITCHENER,CEMETERY,2014,2019,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,44.4173032870886
49721,7318,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,AAA NETWORK,3,UNKNOWN,U,N,BENTON ST,8696,RIGHT,9,KITCHENER,OPERATIONS (PARKS),999,2018,UNKNOWN,X,NOT WINTER MAINTAINED,N,,AAA,3.90800909082224
49722,13001,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,CLOVERDALE CRES,6116,RIGHT,8,KITCHENER,OPERATIONS (PARKS),2008,2019,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,28.924292493622
49723,47555,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,CLOVERDALE CRES,6116,RIGHT,8,KITCHENER,OPERATIONS (PARKS),999,2019,GOOD,X,NOT WINTER MAINTAINED,N,,AAA,27.1247621511155
49724,47556,ACTIVE,PATHWAYS,MUT,SURFACE,ASPHALT,,,,3,UNKNOWN,U,N,CLOVERDALE CRES,6116,RIGHT,8,KITCHENER,OPERATIONS (PARKS),2008,2018,FAIR,X,NOT WINTER MAINTAINED,N,,AAA,22.3342096390175
